symbol,timestamp,open,high,low,close,volume,trade_count,vwap
BTC/USD,2024-08-16 01:21:00+00:00,57149.73,57149.73,57149.73,57149.73,0.0,0.0,0.0
BTC/USD,2024-08-16 01:22:00+00:00,57127.5105,57223.7015,57127.5105,57223.7015,0.0,0.0,0.0
BTC/USD,2024-08-16 01:24:00+00:00,57248.509,57248.509,57248.509,57248.509,0.0,0.0,0.0
BTC/USD,2024-08-16 01:26:00+00:00,57258.15,57263.85,57258.15,57263.85,0.0,0.0,0.0
BTC/USD,2024-08-16 01:29:00+00:00,57237.457,57237.457,57207.294,57207.294,0.0,0.0,0.0
BTC/USD,2024-08-16 01:32:00+00:00,57270.75,57270.75,57270.75,57270.75,0.0,0.0,0.0
BTC/USD,2024-08-16 01:33:00+00:00,57237.945,57237.945,57237.945,57237.945,0.0,0.0,0.0
BTC/USD,2024-08-16 01:34:00+00:00,57276.99,57276.99,57229.8935,57245.105,0.003423336,1.0,57276.99
BTC/USD,2024-08-16 01:35:00+00:00,57271.65,57294.0655,57271.65,57294.0655,0.0,0.0,0.0
BTC/USD,2024-08-16 01:38:00+00:00,57337.8395,57337.8395,57337.8395,57337.8395,0.0,0.0,0.0
BTC/USD,2024-08-16 01:39:00+00:00,57339.43,57367.996,57339.43,57367.996,0.0,0.0,0.0
BTC/USD,2024-08-16 01:40:00+00:00,57374.173,57379.75,57374.173,57379.75,0.0,0.0,0.0
BTC/USD,2024-08-16 01:42:00+00:00,57386.115,57386.115,57386.115,57386.115,0.0,0.0,0.0
BTC/USD,2024-08-16 01:45:00+00:00,57355.948,57355.948,57355.948,57355.948,0.0,0.0,0.0
BTC/USD,2024-08-16 01:46:00+00:00,57311.37,57311.37,57311.37,57311.37,0.0,0.0,0.0
BTC/USD,2024-08-16 01:47:00+00:00,57252.2225,57272.291,57252.2225,57272.291,0.0,0.0,0.0
BTC/USD,2024-08-16 01:49:00+00:00,57242.919,57242.919,57242.919,57242.919,0.0,0.0,0.0
BTC/USD,2024-08-16 01:53:00+00:00,57293.65,57293.65,57293.65,57293.65,0.0,0.0,0.0
BTC/USD,2024-08-16 01:54:00+00:00,57308.3985,57377.25,57308.3985,57377.25,0.0,0.0,0.0
BTC/USD,2024-08-16 01:56:00+00:00,57470.947,57470.947,57470.947,57470.947,0.0,0.0,0.0
BTC/USD,2024-08-16 02:00:00+00:00,57570.55,57570.55,57566.5165,57566.5165,0.0,0.0,0.0
BTC/USD,2024-08-16 02:04:00+00:00,57466.469,57466.469,57466.469,57466.469,0.0,0.0,0.0
BTC/USD,2024-08-16 02:07:00+00:00,57454.9035,57477.1,57447.894,57458.87,0.001,1.0,57477.1
BTC/USD,2024-08-16 02:08:00+00:00,57437.18,57437.18,57437.18,57437.18,0.0,0.0,0.0
BTC/USD,2024-08-16 02:10:00+00:00,57370.4965,57370.4965,57370.4965,57370.4965,0.0,0.0,0.0
BTC/USD,2024-08-16 02:12:00+00:00,57348.482,57361.3925,57348.482,57361.3925,0.0,0.0,0.0
BTC/USD,2024-08-16 02:13:00+00:00,57369.4145,57402.6865,57369.4145,57402.6865,0.0,0.0,0.0
BTC/USD,2024-08-16 02:14:00+00:00,57409.4505,57409.4505,57409.4505,57409.4505,0.0,0.0,0.0
BTC/USD,2024-08-16 02:15:00+00:00,57454.32,57454.32,57417.3,57417.3,0.0,0.0,0.0
BTC/USD,2024-08-16 02:17:00+00:00,57407.7765,57407.7765,57407.7765,57407.7765,0.0,0.0,0.0
BTC/USD,2024-08-16 02:19:00+00:00,57388.219,57388.219,57388.219,57388.219,0.0,0.0,0.0
BTC/USD,2024-08-16 02:21:00+00:00,57436.367,57436.367,57424.4,57424.4,0.0,0.0,0.0
BTC/USD,2024-08-16 02:22:00+00:00,57417.5265,57417.5265,57417.5265,57417.5265,0.0,0.0,0.0
BTC/USD,2024-08-16 02:23:00+00:00,57474.585,57474.585,57474.585,57474.585,0.0,0.0,0.0
BTC/USD,2024-08-16 02:24:00+00:00,57544.15,57544.15,57544.15,57544.15,0.0,0.0,0.0
BTC/USD,2024-08-16 02:31:00+00:00,58008.105,58239.9,58008.105,58239.9,0.000153124,1.0,58205.0
BTC/USD,2024-08-16 02:32:00+00:00,58209.95,58502.8075,58209.95,58340.495,0.001438664,1.0,58402.0
BTC/USD,2024-08-16 02:33:00+00:00,58275.75,58368.4,58275.75,58349.065,0.008335325,1.0,58368.4
BTC/USD,2024-08-16 02:34:00+00:00,58314.1275,58314.1275,58243.86,58243.86,0.0,0.0,0.0
BTC/USD,2024-08-16 02:35:00+00:00,58244.44,58244.44,58144.2355,58144.2355,0.0,0.0,0.0
BTC/USD,2024-08-16 02:36:00+00:00,58218.15,58218.15,58218.15,58218.15,0.0,0.0,0.0
BTC/USD,2024-08-16 02:37:00+00:00,58162.55,58162.55,58162.55,58162.55,0.0,0.0,0.0
BTC/USD,2024-08-16 02:38:00+00:00,58134.645,58134.645,58134.645,58134.645,0.0,0.0,0.0
BTC/USD,2024-08-16 02:39:00+00:00,58188.125,58248.65,58188.125,58248.65,0.0,0.0,0.0
BTC/USD,2024-08-16 02:41:00+00:00,58193.52,58193.52,58193.52,58193.52,0.0,0.0,0.0
